#id;characters;meanings;onyomi;kunyomi;nanori;importantReading;level;url
2074;俗;Vulgar;ゾク;;;onyomi;49;https://www.wanikani.com/kanji/%E4%BF%97
2076;潤;Watered;ジュン;うるお, うる;;onyomi;49;https://www.wanikani.com/kanji/%E6%BD%A4
2109;偶;Accidentally;グウ;たま;;onyomi;50;https://www.wanikani.com/kanji/%E5%81%B6
2085;巧;Adept;コウ;うま, たく;;onyomi;50;https://www.wanikani.com/kanji/%E5%B7%A7
2091;鰐;Alligator;;わに;;kunyomi;50;https://www.wanikani.com/kanji/%E9%B0%90
2113;把;Bundle, Grasp;ハ, ワ;;;onyomi;50;https://www.wanikani.com/kanji/%E6%8A%8A
2087;駄;Burdensome;ダ, タ;;;onyomi;50;https://www.wanikani.com/kanji/%E9%A7%84
2116;洞;Cave;ドウ;ほら;;onyomi;50;https://www.wanikani.com/kanji/%E6%B4%9E
2108;伯;Chief;ハク, オ;;;onyomi;50;https://www.wanikani.com/kanji/%E4%BC%AF
2088;唐;China, Sudden;トウ;から;;onyomi;50;https://www.wanikani.com/kanji/%E5%94%90
2094;彰;Clear, Patent;ショウ;;;onyomi;50;https://www.wanikani.com/kanji/%E5%BD%B0
2097;諮;Consult;シ;はか;;onyomi;50;https://www.wanikani.com/kanji/%E8%AB%AE
2089;廷;Courts;テイ;;;onyomi;50;https://www.wanikani.com/kanji/%E5%BB%B7
2092;蟹;Crab;;かに;;kunyomi;50;https://www.wanikani.com/kanji/%E8%9F%B9
2115;晶;Crystal;ショウ;;;onyomi;50;https://www.wanikani.com/kanji/%E6%99%B6
2099;堰;Dam;エン;せき;;kunyomi;50;https://www.wanikani.com/kanji/%E5%A0%B0
2101;漂;Drift;ヒョウ;ただよ;;onyomi;50;https://www.wanikani.com/kanji/%E6%BC%82
2110;淀;Eddy;;よど;;kunyomi;50;https://www.wanikani.com/kanji/%E6%B7%80
2100;堤;Embankment;テイ;つつみ;;onyomi;50;https://www.wanikani.com/kanji/%E5%A0%A4
2104;后;Empress;コウ, ゴ;きさき;;onyomi;50;https://www.wanikani.com/kanji/%E5%90%8E
2118;疫;Epidemic;エキ;;;onyomi;50;https://www.wanikani.com/kanji/%E7%96%AB
2102;翻;Flip;ホン;ひるがえ;;onyomi;50;https://www.wanikani.com/kanji/%E7%BF%BB
2090;鬱;Gloom;ウツ;;;onyomi;50;https://www.wanikani.com/kanji/%E9%AC%B1
2117;涯;Horizon;ガイ;はて;;onyomi;50;https://www.wanikani.com/kanji/%E6%B6%AF
2098;銘;Inscription;メイ;;;onyomi;50;https://www.wanikani.com/kanji/%E9%8A%98
2107;仰;Look Up To;ギョウ, コウ;あお;;onyomi;50;https://www.wanikani.com/kanji/%E4%BB%B0
2095;漫;Manga;マン;;;onyomi;50;https://www.wanikani.com/kanji/%E6%BC%AB
2093;簿;Record Book;ボ;;;onyomi;50;https://www.wanikani.com/kanji/%E7%B0%BF
2106;亭;Restaurant;テイ;;;onyomi;50;https://www.wanikani.com/kanji/%E4%BA%AD
2096;訂;Revise;テイ;;;onyomi;50;https://www.wanikani.com/kanji/%E8%A8%82
2112;壮;Robust;ソウ;;;onyomi;50;https://www.wanikani.com/kanji/%E5%A3%AE
2103;軌;Rut;キ;;;onyomi;50;https://www.wanikani.com/kanji/%E8%BB%8C
2105;奮;Stirred Up;フン;ふる;;onyomi;50;https://www.wanikani.com/kanji/%E5%A5%AE
2084;峰;Summit;ホウ;みね;;onyomi;50;https://www.wanikani.com/kanji/%E5%B3%B0
2111;墳;Tomb;フン;;;onyomi;50;https://www.wanikani.com/kanji/%E5%A2%B3
2114;搬;Transport;ハン;;;onyomi;50;https://www.wanikani.com/kanji/%E6%90%AC
2086;邪;Wicked;ジャ;よこし;;onyomi;50;https://www.wanikani.com/kanji/%E9%82%AA
2130;肯;Agreement, Consent;コウ;がえんじ;;onyomi;51;https://www.wanikani.com/kanji/%E8%82%AF
2153;浦;Bay;ホ;うら;;kunyomi;51;https://www.wanikani.com/kanji/%E6%B5%A6
2123;挟;Between;キョウ, ショウ;はさ;;kunyomi;51;https://www.wanikani.com/kanji/%E6%8C%9F
2125;沸;Boil;フツ;わ;;onyomi;51;https://www.wanikani.com/kanji/%E6%B2%B8
2128;瓶;Bottle, Jar;ビン;かめ;;onyomi;51;https://www.wanikani.com/kanji/%E7%93%B6
2122;召;Call, Eat;ショウ;め;;onyomi;51;https://www.wanikani.com/kanji/%E5%8F%AC
2144;貞;Chastity;テイ;さだ;;onyomi;51;https://www.wanikani.com/kanji/%E8%B2%9E
2151;亮;Clear;リョウ;あきらか;;onyomi;51;https://www.wanikani.com/kanji/%E4%BA%AE
2149;襟;Collar;キン;えり;;kunyomi;51;https://www.wanikani.com/kanji/%E8%A5%9F
2136;隅;Corner;グウ;すみ;;kunyomi;51;https://www.wanikani.com/kanji/%E9%9A%85
2139;郡;County, District;グン;こおり;;onyomi;51;https://www.wanikani.com/kanji/%E9%83%A1
2127;燥;Dry Up;ソウ;はしゃ;;onyomi;51;https://www.wanikani.com/kanji/%E7%87%A5
2140;釈;Explanation;シャク, セキ;す, とく, ゆる;;onyomi;51;https://www.wanikani.com/kanji/%E9%87%88
2131;脂;Fat;シ;あぶら;;onyomi;51;https://www.wanikani.com/kanji/%E8%84%82
2120;偉;Greatness;イ;えら;;onyomi;51;https://www.wanikani.com/kanji/%E5%81%89
2133;軒;House Counter, Eaves;ケン;のき;;onyomi;51;https://www.wanikani.com/kanji/%E8%BB%92
2150;蓮;Lotus;レン;はす, はちす;;onyomi;51;https://www.wanikani.com/kanji/%E8%93%AE
2148;慈;Mercy;ジ;いつく;;onyomi;51;https://www.wanikani.com/kanji/%E6%85%88
2154;塚;Mound;チョウ;つか;;kunyomi;51;https://www.wanikani.com/kanji/%E5%A1%9A
2145;玄;Mysterious;ゲン;くろ;;onyomi;51;https://www.wanikani.com/kanji/%E7%8E%84
2141;肪;Obese, Fat;ボウ;;;onyomi;51;https://www.wanikani.com/kanji/%E8%82%AA
2129;耕;Plow;コウ;たがや;;onyomi;51;https://www.wanikani.com/kanji/%E8%80%95
2143;媛;Princess, Beautiful Woman;エン;ひめ;;kunyomi;51;https://www.wanikani.com/kanji/%E5%AA%9B
2138;邸;Residence;テイ;やしき;;onyomi;51;https://www.wanikani.com/kanji/%E9%82%B8
2142;喚;Scream, Yell;カン;わめ;;onyomi;51;https://www.wanikani.com/kanji/%E5%96%9A
2146;苗;Seedling, Sapling;ミョウ, ビョウ;なえ, なわ;;onyomi;51;https://www.wanikani.com/kanji/%E8%8B%97
2137;隻;Ship Counter;セキ;;;onyomi;51;https://www.wanikani.com/kanji/%E9%9A%BB
2132;膚;Skin;フ;はだ;;onyomi;51;https://www.wanikani.com/kanji/%E8%86%9A
2134;軟;Soft;ナン;やわ;;onyomi;51;https://www.wanikani.com/kanji/%E8%BB%9F
2135;郊;Suburbs;コウ;;;onyomi;51;https://www.wanikani.com/kanji/%E9%83%8A
2121;頂;Summit, Humbly;チョウ;いただき, いただ;;onyomi;51;https://www.wanikani.com/kanji/%E9%A0%82
2126;濯;Wash;タク;すす, ゆす, そそぐ;;onyomi;51;https://www.wanikani.com/kanji/%E6%BF%AF
2147;渦;Whirlpool;カ;うず;;onyomi;51;https://www.wanikani.com/kanji/%E6%B8%A6
2152;聡;Wise;ソウ;さと, みみざと;;onyomi;51;https://www.wanikani.com/kanji/%E8%81%A1
2124;枯;Wither;コ;か;;onyomi;51;https://www.wanikani.com/kanji/%E6%9E%AF
2165;祥;Auspicious;ショウ;きざ, さいわ, つまび, よ;;onyomi;52;https://www.wanikani.com/kanji/%E7%A5%A5
2158;呂;Bath;ロ, リョ;せぼね;;onyomi;52;https://www.wanikani.com/kanji/%E5%91%82
2175;偏;Biased;ヘン;かたよ;;onyomi;52;https://www.wanikani.com/kanji/%E5%81%8F
2159;茨;Briar, Thorn;シ, ジ;いばら;;kunyomi;52;https://www.wanikani.com/kanji/%E8%8C%A8
2155;陥;Cave In;カン;おちい, おとしい;;onyomi;52;https://www.wanikani.com/kanji/%E9%99%A5
2163;鎖;Chain;サ;くさり, とざ;;onyomi;52;https://www.wanikani.com/kanji/%E9%8E%96
2162;賠;Compensation, Compensate;バイ;;;onyomi;52;https://www.wanikani.com/kanji/%E8%B3%A0
2171;恒;Constant, Always;コウ;つね, つねに;;onyomi;52;https://www.wanikani.com/kanji/%E6%81%92
2186;綾;Design;リン;あや;;onyomi;52;https://www.wanikani.com/kanji/%E7%B6%BE
2180;没;Die;ボツ, モツ;おぼ, しず, ない;;onyomi;52;https://www.wanikani.com/kanji/%E6%B2%A1
2160;擁;Embrace;ヨウ;;;onyomi;52;https://www.wanikani.com/kanji/%E6%93%81
2182;遭;Encounter, Meet;ソウ;あ;;onyomi;52;https://www.wanikani.com/kanji/%E9%81%AD
2164;噴;Erupt;フン;ふ;;onyomi;52;https://www.wanikani.com/kanji/%E5%99%B4
2178;殊;Especially;シュ;こと;;onyomi;52;https://www.wanikani.com/kanji/%E6%AE%8A
2172;倫;Ethics;リン;;;onyomi;52;https://www.wanikani.com/kanji/%E5%80%AB
2173;陳;Exhibit;チン;ひ;;onyomi;52;https://www.wanikani.com/kanji/%E9%99%B3
2188;隼;Falcon;シュン, ジュン;はやぶさ;;kunyomi;52;https://www.wanikani.com/kanji/%E9%9A%BC
2185;乃;From;ナイ;すなわ, なんじ, の;;onyomi;52;https://www.wanikani.com/kanji/%E4%B9%83
2189;輔;Help;フ, ホ;たす;すけ;nanori;52;https://www.wanikani.com/kanji/%E8%BC%94
2184;猟;Hunting;リョウ, レフ;かり, か;;onyomi;52;https://www.wanikani.com/kanji/%E7%8C%9F
2168;唆;Instigate;サ;そそのか, そそ;;onyomi;52;https://www.wanikani.com/kanji/%E5%94%86
2181;怠;Lazy, Neglect;タイ;おこた, なま;;onyomi;52;https://www.wanikani.com/kanji/%E6%80%A0
2183;惰;Lazy;ダ;;;onyomi;52;https://www.wanikani.com/kanji/%E6%83%B0
2157;覇;Leadership;ハ, ハク;はたがしら;;onyomi;52;https://www.wanikani.com/kanji/%E8%A6%87
2174;須;Necessary;ス, シュ;すべから, すべし, ひげ, まつ, もち, もと;;onyomi;52;https://www.wanikani.com/kanji/%E9%A0%88
2166;牲;Offering;セイ;;;onyomi;52;https://www.wanikani.com/kanji/%E7%89%B2
2167;秩;Order, Regularity;チツ;;;onyomi;52;https://www.wanikani.com/kanji/%E7%A7%A9
2161;孤;Orphan, Alone;コ;;;onyomi;52;https://www.wanikani.com/kanji/%E5%AD%A4
2170;芳;Perfume;ホウ;かんば;;onyomi;52;https://www.wanikani.com/kanji/%E8%8A%B3
2156;貫;Pierce, Sushi Counter;カン;つらぬ, ぬき, ぬ;;onyomi;52;https://www.wanikani.com/kanji/%E8%B2%AB
2177;糧;Provisions;リョウ, ロウ;かて;;onyomi;52;https://www.wanikani.com/kanji/%E7%B3%A7
2187;颯;Quick, Sudden;サツ, ソウ;さっ;;onyomi;52;https://www.wanikani.com/kanji/%E9%A2%AF
2179;慢;Ridicule, Laziness;マン;;;onyomi;52;https://www.wanikani.com/kanji/%E6%85%A2
2169;膨;Swell;ボウ;ふく;;onyomi;52;https://www.wanikani.com/kanji/%E8%86%A8
2176;遇;Treatment;グウ;あ;;onyomi;52;https://www.wanikani.com/kanji/%E9%81%87
2206;諭;Admonish;ユ;さと;;onyomi;53;https://www.wanikani.com/kanji/%E8%AB%AD
2193;随;All;ズイ;したが, まにま;;onyomi;53;https://www.wanikani.com/kanji/%E9%9A%8F
2217;胡;Barbarian;コ, ウ, ゴ;なんぞ;きゅう;onyomi;53;https://www.wanikani.com/kanji/%E8%83%A1
2211;搭;Board, Embark;トウ;;;onyomi;53;https://www.wanikani.com/kanji/%E6%90%AD
2202;錦;Brocade;キン;にしき;;kunyomi;53;https://www.wanikani.com/kanji/%E9%8C%A6
2213;鯉;Carp, Koi;リ;こい;;kunyomi;53;https://www.wanikani.com/kanji/%E9%AF%89
2191;胞;Cell, Placenta;ホウ;;;onyomi;53;https://www.wanikani.com/kanji/%E8%83%9E
2192;浄;Cleanse, Purify;ジョウ, セイ;きよ;;onyomi;53;https://www.wanikani.com/kanji/%E6%B5%84
2219;帥;Commander;スイ;;;onyomi;53;https://www.wanikani.com/kanji/%E5%B8%A5
2223;諒;Comprehend, Reality;リョウ;あきら, まことに;;onyomi;53;https://www.wanikani.com/kanji/%E8%AB%92
2212;蒙;Darkness;モウ, ボウ;おお, くら, こうむ;;onyomi;53;https://www.wanikani.com/kanji/%E8%92%99
2216;曙;Dawn;ショ;あけぼの;;kunyomi;53;https://www.wanikani.com/kanji/%E6%9B%99
2207;惨;Disaster;サン, ザン;みじ, いた, むご;;onyomi;53;https://www.wanikani.com/kanji/%E6%83%A8
2194;稿;Draft;コウ;したがき, わら;;onyomi;53;https://www.wanikani.com/kanji/%E7%A8%BF
2220;啓;Enlighten;ケイ;さと, ひら;;onyomi;53;https://www.wanikani.com/kanji/%E5%95%93
2201;披;Expose;ヒ;;;onyomi;53;https://www.wanikani.com/kanji/%E6%8A%AB
2205;繊;Fiber, Slender;セン;;;onyomi;53;https://www.wanikani.com/kanji/%E7%B9%8A
2210;徐;Gently, Gentle;ジョ;おもむ;;onyomi;53;https://www.wanikani.com/kanji/%E5%BE%90
2221;葵;Hollyhock;キ;あおい;;kunyomi;53;https://www.wanikani.com/kanji/%E8%91%B5
2198;騰;Inflation;トウ;あが, のぼ;;onyomi;53;https://www.wanikani.com/kanji/%E9%A8%B0
2209;据;Install;キョ;す;;kunyomi;53;https://www.wanikani.com/kanji/%E6%8D%AE
2224;莉;Jasmine;リ, レイ, ライ;;;onyomi;53;https://www.wanikani.com/kanji/%E8%8E%89
2199;緯;Latitude;イ;ぬき, よこいと;;onyomi;53;https://www.wanikani.com/kanji/%E7%B7%AF
2218;瓜;Melon;カ, ケ;うり;;onyomi;53;https://www.wanikani.com/kanji/%E7%93%9C
2208;虐;Oppress;ギャク;しいた;;onyomi;53;https://www.wanikani.com/kanji/%E8%99%90
2214;戴;Receive;タイ;いただ;;onyomi;53;https://www.wanikani.com/kanji/%E6%88%B4
2200;艇;Rowboat;テイ;;;onyomi;53;https://www.wanikani.com/kanji/%E8%89%87
2195;丹;Rust Colored, Red;タン;に;;onyomi;53;https://www.wanikani.com/kanji/%E4%B8%B9
2215;緋;Scarlet;ヒ;あか, あけ;;onyomi;53;https://www.wanikani.com/kanji/%E7%B7%8B
2203;准;Semi;ジュン;;;onyomi;53;https://www.wanikani.com/kanji/%E5%87%86
2197;舗;Shop, Store;ホ;;;onyomi;53;https://www.wanikani.com/kanji/%E8%88%97
2196;壌;Soil, Earth;ジョウ;つち;;onyomi;53;https://www.wanikani.com/kanji/%E5%A3%8C
2222;駿;Speed;シュン, スン;すぐ;;onyomi;53;https://www.wanikani.com/kanji/%E9%A7%BF
2204;剰;Surplus;ジョウ;あまつさえ, あま;;onyomi;53;https://www.wanikani.com/kanji/%E5%89%B0
2190;寛;Tolerance;カン;くつろ;;onyomi;53;https://www.wanikani.com/kanji/%E5%AF%9B
2240;庶;All, Bastard;ショ;;;onyomi;54;https://www.wanikani.com/kanji/%E5%BA%B6
2249;且;Also;ショ, ショウ, ソ;か;;kunyomi;54;https://www.wanikani.com/kanji/%E4%B8%94
2237;顕;Appear, Exist;ケン;あきらか, あらわ;;onyomi;54;https://www.wanikani.com/kanji/%E9%A1%95
2257;杏;Apricot;アン, キョウ, コウ;あんず;;kunyomi;54;https://www.wanikani.com/kanji/%E6%9D%8F
2259;栞;Bookmark;カン;しおり;;kunyomi;54;https://www.wanikani.com/kanji/%E6%A0%9E
2234;欄;Column, Space;ラン;てすり;;onyomi;54;https://www.wanikani.com/kanji/%E6%AC%84
2229;冠;Crown, Cap;カン;かんむり;;onyomi;54;https://www.wanikani.com/kanji/%E5%86%A0
2247;酷;Cruel, Unjust;コク;ひど;;onyomi;54;https://www.wanikani.com/kanji/%E9%85%B7
2248;叙;Describe;ジョ;つい, ついで;;onyomi;54;https://www.wanikani.com/kanji/%E5%8F%99
2235;逸;Deviate, Elude;イツ;そ, はぐ;;onyomi;54;https://www.wanikani.com/kanji/%E9%80%B8
2232;紋;Family Crest;モン;;;onyomi;54;https://www.wanikani.com/kanji/%E7%B4%8B
2255;阿;Flatter;ア, オ;おもね, くま;;onyomi;54;https://www.wanikani.com/kanji/%E9%98%BF
2239;愚;Foolish;グ;おろ;;onyomi;54;https://www.wanikani.com/kanji/%E6%84%9A
2236;尚;Furthermore, Esteem;ショウ;なお;;onyomi;54;https://www.wanikani.com/kanji/%E5%B0%9A
2228;拐;Kidnap;カイ;;;onyomi;54;https://www.wanikani.com/kanji/%E6%8B%90
2256;悠;Leisure;ユウ;;;onyomi;54;https://www.wanikani.com/kanji/%E6%82%A0
2230;勲;Merit;クン;いさお;;onyomi;54;https://www.wanikani.com/kanji/%E5%8B%B2
2243;疎;Neglect, Sparse;ソ, ショ;うと, まば;;onyomi;54;https://www.wanikani.com/kanji/%E7%96%8E
2245;謡;Noh Chanting, Noh Chant;ヨウ;うた;;onyomi;54;https://www.wanikani.com/kanji/%E8%AC%A1
2252;哺;Nurse, Suckle;ホ;ほぐく, ふく;;onyomi;54;https://www.wanikani.com/kanji/%E5%93%BA
2227;栽;Planting;サイ;;;onyomi;54;https://www.wanikani.com/kanji/%E6%A0%BD
2241;践;Practice, Trample;セン;ふ;;onyomi;54;https://www.wanikani.com/kanji/%E8%B7%B5
2242;呈;Present, Display;テイ;;;onyomi;54;https://www.wanikani.com/kanji/%E5%91%88
2253;傲;Proud;ゴウ;あなど, おご;;onyomi;54;https://www.wanikani.com/kanji/%E5%82%B2
2244;疾;Rapidly, Rapid;シツ;はや;;onyomi;54;https://www.wanikani.com/kanji/%E7%96%BE
2258;茜;Red Dye;セン;あかね;;kunyomi;54;https://www.wanikani.com/kanji/%E8%8C%9C
2231;酬;Repay;シュウ, シュ, トウ;むく;;onyomi;54;https://www.wanikani.com/kanji/%E9%85%AC
2251;呆;Shock;ホウ;あき, おろか, ほけ, ぼ;;onyomi;54;https://www.wanikani.com/kanji/%E5%91%86
2246;鎌;Sickle, Scythe;ケン, レン;かま;;kunyomi;54;https://www.wanikani.com/kanji/%E9%8E%8C
2238;粛;Solemn;シュク, スク;つつし;;onyomi;54;https://www.wanikani.com/kanji/%E7%B2%9B
2254;茎;Stem;キョウ, ケイ;くき;;kunyomi;54;https://www.wanikani.com/kanji/%E8%8C%8E
2250;痴;Stupid;チ;おろか, し;;onyomi;54;https://www.wanikani.com/kanji/%E7%97%B4
2226;荘;Villa;ソウ, ショウ, チャン;あごそ, ほうき;;onyomi;54;https://www.wanikani.com/kanji/%E8%8D%98
2225;鯨;Whale;ゲイ;くじら;;onyomi;54;https://www.wanikani.com/kanji/%E9%AF%A8
2233;卸;Wholesale;シャ;おろし, おろ;;kunyomi;54;https://www.wanikani.com/kanji/%E5%8D%B8
2273;累;Accumulate;ルイ;;;onyomi;55;https://www.wanikani.com/kanji/%E7%B4%AF
2260;伏;Bow, Lay;フク;ふ;;onyomi;55;https://www.wanikani.com/kanji/%E4%BC%8F
2278;虜;Captive;リョ, ロ;とりく, とりこ;;onyomi;55;https://www.wanikani.com/kanji/%E8%99%9C
2282;循;Circulation, Sequential;ジュン;;;onyomi;55;https://www.wanikani.com/kanji/%E5%BE%AA
2281;粗;Coarse, Rough;ソ;あら;;onyomi;55;https://www.wanikani.com/kanji/%E7%B2%97
2283;凝;Congeal, Freeze, Absorbed In;ギョウ;こ, こご;;onyomi;55;https://www.wanikani.com/kanji/%E5%87%9D
2289;栓;Cork, Plug;セン;;;onyomi;55;https://www.wanikani.com/kanji/%E6%A0%93
2293;瑛;Crystal;エイ;;;onyomi;55;https://www.wanikani.com/kanji/%E7%91%9B
2286;旦;Dawn;タン, ダン;あきら, あき, あさ, あした, ただし;;onyomi;55;https://www.wanikani.com/kanji/%E6%97%A6
2262;奉;Dedicate;ホウ, ブ;たてまつ, まつ, ほう;;onyomi;55;https://www.wanikani.com/kanji/%E5%A5%89
2292;遼;Distant;リョウ;;;onyomi;55;https://www.wanikani.com/kanji/%E9%81%BC
2275;郭;Enclosure;カク;くるわ;;onyomi;55;https://www.wanikani.com/kanji/%E9%83%AD
2288;抹;Erase;マツ;;;onyomi;55;https://www.wanikani.com/kanji/%E6%8A%B9
2267;佳;Excellent, Skilled;カ;;;onyomi;55;https://www.wanikani.com/kanji/%E4%BD%B3
2266;惜;Frugal;セキ;お;;onyomi;55;https://www.wanikani.com/kanji/%E6%83%9C
2263;憂;Grief;ユウ;う, うれ;;onyomi;55;https://www.wanikani.com/kanji/%E6%86%82
2268;悼;Grieve, Mourn;トウ;いた;;onyomi;55;https://www.wanikani.com/kanji/%E6%82%BC
2274;癒;Healing, Cure;ユ;い, いや;;onyomi;55;https://www.wanikani.com/kanji/%E7%99%92
2265;栃;Horse Chestnut;;とち;;kunyomi;55;https://www.wanikani.com/kanji/%E6%A0%83
2291;龍;Imperial, Dragon;リュウ, リョウ, ロウ;たつ;;onyomi;55;https://www.wanikani.com/kanji/%E9%BE%8D
2280;弥;Increasing;ビ, ミ;や;;kunyomi;55;https://www.wanikani.com/kanji/%E5%BC%A5
2271;髄;Marrow, Bone Marrow;ズイ;;;onyomi;55;https://www.wanikani.com/kanji/%E9%AB%84
2272;傍;Nearby, Side;ボウ;かたわ, わき, おか, はた, そば;;onyomi;55;https://www.wanikani.com/kanji/%E5%82%8D
2287;愉;Pleasant;ユ;たの;;onyomi;55;https://www.wanikani.com/kanji/%E6%84%89
2270;赴;Proceed, Move On;フ;おもむ;;onyomi;55;https://www.wanikani.com/kanji/%E8%B5%B4
2285;昌;Prosperous, Prosperity;ショウ;さかん;;onyomi;55;https://www.wanikani.com/kanji/%E6%98%8C
2279;憾;Remorse, Regret;カン;うら;;onyomi;55;https://www.wanikani.com/kanji/%E6%86%BE
2264;朴;Simple, Crude;ボク;えのき, ほう, ほお;;onyomi;55;https://www.wanikani.com/kanji/%E6%9C%B4
2284;脊;Stature, Height;セキ;せ, せい;;onyomi;55;https://www.wanikani.com/kanji/%E8%84%8A
2269;該;The Above, That Specifically;ガイ;;;onyomi;55;https://www.wanikani.com/kanji/%E8%A9%B2
2290;之;This;シ;これ, の;;kunyomi;55;https://www.wanikani.com/kanji/%E4%B9%8B
2261;鎮;Tranquilize;チン;おさえ, しず;;onyomi;55;https://www.wanikani.com/kanji/%E9%8E%AE
2276;尿;Urine, Pee;ニョウ;;;onyomi;55;https://www.wanikani.com/kanji/%E5%B0%BF
2277;賓;VIP, Guest;ヒン;;;onyomi;55;https://www.wanikani.com/kanji/%E8%B3%93
2294;那;What;ナ, ダ;いかん, なに, なんぞ;;onyomi;55;https://www.wanikani.com/kanji/%E9%82%A3
2326;匠;Artisan;ショウ;たくみ;;onyomi;56;https://www.wanikani.com/kanji/%E5%8C%A0
2295;拍;Beat;ハク, ヒョウ;;;onyomi;56;https://www.wanikani.com/kanji/%E6%8B%8D
2310;縛;Bind, Restrain;バク;しば;;onyomi;56;https://www.wanikani.com/kanji/%E7%B8%9B
2316;飽;Bored, Sated;ホウ;あ;;onyomi;56;https://www.wanikani.com/kanji/%E9%A3%BD
2329;柴;Brushwood, Firewood;サイ, シ;しば;;kunyomi;56;https://www.wanikani.com/kanji/%E6%9F%B4
2322;蝶;Butterfly;チョウ;;;onyomi;56;https://www.wanikani.com/kanji/%E8%9D%B6
2312;弦;Chord, Bowstring;ゲン;つる;;onyomi;56;https://www.wanikani.com/kanji/%E5%BC%A6
2325;凛;Cold;リン;きびし;;onyomi;56;https://www.wanikani.com/kanji/%E5%87%9B
2318;庸;Common;ヨウ;;;onyomi;56;https://www.wanikani.com/kanji/%E5%BA%B8
2311;轄;Control;カツ;くさび;;onyomi;56;https://www.wanikani.com/kanji/%E8%BD%84
2309;悦;Delight, Joy;エツ;よろこ;;onyomi;56;https://www.wanikani.com/kanji/%E6%82%A6
2308;窮;Destitute;キュウ, キョウ;きわ;;onyomi;56;https://www.wanikani.com/kanji/%E7%AA%AE
2320;嘉;Esteem, Praise;カ;よい, よみ;;onyomi;56;https://www.wanikani.com/kanji/%E5%98%89
2306;弊;Evil;ヘイ;;;onyomi;56;https://www.wanikani.com/kanji/%E5%BC%8A
2327;遥;Far Off, Far Away;ヨウ;はる;;kunyomi;56;https://www.wanikani.com/kanji/%E9%81%A5
2314;洪;Flood;コウ;;;onyomi;56;https://www.wanikani.com/kanji/%E6%B4%AA
2317;紳;Gentleman;シン;;;onyomi;56;https://www.wanikani.com/kanji/%E7%B4%B3
2300;呉;Give;ゴ;くれ, く;;onyomi;56;https://www.wanikani.com/kanji/%E5%91%89
2304;穀;Grain;コク;;;onyomi;56;https://www.wanikani.com/kanji/%E7%A9%80
2315;摂;In Addition;セツ, ショウ;おさ, かね, と;;onyomi;56;https://www.wanikani.com/kanji/%E6%91%82
2298;寂;Lonely;ジャク, セキ;さび, さみ;;onyomi;56;https://www.wanikani.com/kanji/%E5%AF%82
2297;宰;Manager;サイ;;;onyomi;56;https://www.wanikani.com/kanji/%E5%AE%B0
2305;陵;Mausoleum, Tomb;リョウ;みささぎ;;onyomi;56;https://www.wanikani.com/kanji/%E9%99%B5
2301;凡;Mediocre;ボン, ハン;おうよ, およ, すべ;;onyomi;56;https://www.wanikani.com/kanji/%E5%87%A1
2324;尉;Military Officer, Military Rank;イ, ジョウ;;;onyomi;56;https://www.wanikani.com/kanji/%E5%B0%89
2303;錯;Mixed, Confused;サク, シャク;;;onyomi;56;https://www.wanikani.com/kanji/%E9%8C%AF
2319;靖;Peaceful;ジョウ, セイ;やす;;kunyomi;56;https://www.wanikani.com/kanji/%E9%9D%96
2302;恭;Respect;キョウ;うやうや;;kunyomi;56;https://www.wanikani.com/kanji/%E6%81%AD
2299;縫;Sew;ホウ;ぬ;;onyomi;56;https://www.wanikani.com/kanji/%E7%B8%AB
2307;舶;Ship;ハク;;;onyomi;56;https://www.wanikani.com/kanji/%E8%88%B6
2321;搾;Squeeze;サク;しぼ;;onyomi;56;https://www.wanikani.com/kanji/%E6%90%BE
2296;猶;Still, Yet;ユウ, ユ;なお;;onyomi;56;https://www.wanikani.com/kanji/%E7%8C%B6
2313;窒;Suffocate;チツ;;;onyomi;56;https://www.wanikani.com/kanji/%E7%AA%92
2323;碑;Tombstone;ヒ;いしぶみ;;onyomi;56;https://www.wanikani.com/kanji/%E7%A2%91
2328;智;Wisdom;チ;;とも;onyomi;56;https://www.wanikani.com/kanji/%E6%99%BA
2347;款;Article, Sincerity;カン;;;onyomi;57;https://www.wanikani.com/kanji/%E6%AC%BE
2352;盲;Blind;モウ;めくら;;onyomi;57;https://www.wanikani.com/kanji/%E7%9B%B2
2342;醸;Brew;ジョウ;かも;;onyomi;57;https://www.wanikani.com/kanji/%E9%86%B8
2359;凹;Concave, Hollow;オウ;くぼ, へこ, ぼこ;;onyomi;57;https://www.wanikani.com/kanji/%E5%87%B9
2343;弔;Condolence;チョウ;とぶら, とむら;;onyomi;57;https://www.wanikani.com/kanji/%E5%BC%94
2358;凸;Convex, Uneven;トツ;でこ;;onyomi;57;https://www.wanikani.com/kanji/%E5%87%B8
2357;烏;Crow;ウオ;からす;;kunyomi;57;https://www.wanikani.com/kanji/%E7%83%8F
2350;敢;Daring;カン;あ;;onyomi;57;https://www.wanikani.com/kanji/%E6%95%A2
2355;堕;Degenerate;ダ;お, くず;;onyomi;57;https://www.wanikani.com/kanji/%E5%A0%95
2331;鼓;Drum, Beat;コ;つづみ;;onyomi;57;https://www.wanikani.com/kanji/%E9%BC%93
2346;衡;Equilibrium;コウ;;;onyomi;57;https://www.wanikani.com/kanji/%E8%A1%A1
